Tb927_01_v5.1	12190	12590	1513.15393543447	928.360503962601	1349.80995257471	780.04235297337	1202.05082251863	574.693776061795	751.396869477036	611.132702042502	1518.26334072917	2029.09765430426	884.431483220351	1302.32086267273	1189.20864675395	893.047411309752	1066.36427363434	681.182084642003	485.593780771162	707.416407553673	682.457982631431	884.281910383294
Tb927_01_v5.1	164948	165348	58.5408587300132	105.516547808312	124.581175398147	82.3472042907535	123.985116284941	134.726746036465	176.322814313434	106.471256247082	88.4179982121814	85.3019586335422	79.7016743599735	127.467725945562	144.534589374711	98.543162627283	117.32977383999	61.6708060169714	66.0139010725773	75.3605107703225	69.4025067082811	75.7617700997735
Tb927_01_v5.1	216643	217043	227.800298101573	230.470354423417	306.57802293631	171.46267194787	349.275144656358	294.714756954767	394.38989915337	278.794676762592	243.781052213586	188.753270167838	203.110718530255	258.006963359692	250.648591700449	269.453960308977	242.085482733143	225.659085653009	217.062657764068	217.573087546576	256.78927482064	210.712423089995
Tb927_01_v5.1	219971	220371	221.437161283094	214.735430627441	305.49470836763	195.151593730142	260.822348282345	253.454690981099	257.319160111124	200.633696743057	236.202366652542	194.198076038064	170.972946610911	264.149986296827	285.410075220949	226.341326659541	216.837303552386	168.193107319013	204.195541453311	217.573087546576	204.737394789429	245.041975166455
Tb927_01_v5.1	236770	237170	218.891906555702	259.163450757256	209.621369039491	198.535725413324	226.046035178033	236.613847726541	247.973427903698	186.478558629283	198.308938847321	183.308464297612	213.394805544445	222.684581471162	230.523522293843	197.086325254566	210.896555509855	187.815636506231	204.195541453311	229.728008638564	209.364228569981	195.323313538479
Tb927_01_v5.1	248324	248724	201.075123463958	266.568120778892	230.204345844402	286.523149176046	226.046035178033	281.663103432484	297.194284196141	214.788834856831	267.780223156892	254.090940610551	231.391957819278	251.863940422556	215.887108179948	258.675801896618	224.26323860555	217.249430287059	291.468156430617	207.849150672986	208.207520124843	209.528645432186
Tb927_01_v5.1	258835	259235	206.165632918742	258.237867004552	246.995721658935	291.599346700819	231.338082824341	328.396443463883	325.231480818419	228.943972970605	285.463822799329	196.01301132814	250.674620970884	244.185161751137	225.034867001133	267.914223392926	282.185532020228	264.904144027446	304.335272741374	249.175882385744	264.886233936606	242.674419850837
Tb927_01_v5.1	262841	263241	185.803595099607	251.758780735621	219.371200157607	201.919857096505	222.266001144955	269.874513154293	284.733307919573	201.864578318168	227.360566831324	205.087687778516	192.826631516065	271.828764968247	248.819039936212	244.818169652156	294.067028105291	200.430119555157	222.097616320451	205.418166454589	220.931313021362	222.550199668085
Tb927_01_v5.1	303534	303934	202.347750827654	212.884263122032	262.703782904788	189.511374258172	247.214225763266	213.878709332888	276.010624525976	206.788104618611	179.362224944711	221.422105389195	204.396229407029	198.11248972262	241.500832879264	263.295012644772	992.104923102698	217.249430287059	231.608093593619	175.03086372462	205.894103234567	214.263756063422
Tb927_01_v5.1	316506	316906	194.711986645479	244.354110713985	265.412069326487	200.227791254914	201.853817366337	231.14057366881	245.481232648385	221.55868351994	197.045824587147	174.233787847235	178.686011871553	201.184001191188	219.546211708422	227.881063575592	203.470620456691	220.052648742375	212.027699207685	209.064642782185	225.558146801914	228.469087957129
Tb927_01_v5.1	349990	350390	184.530967735911	199.926090584169	177.663589263444	226.172800825974	182.953647200949	238.718953133361	221.805377722906	204.326341468389	239.991709433064	203.272752488441	197.96867502316	211.934291331175	265.285005814343	229.420800491643	197.52987241416	227.060694880668	234.405292791609	202.987182236191	220.931313021362	216.63131137904
Tb927_01_v5.1	356080	356480	111.991208005243	84.2281214961083	98.5816257498381	47.9418655117401	98.2808848600142	50.1015086823103	46.7286610371291	44.9271774915434	59.366370228179	123.415599725125	48.8494133174031	59.8944736370713	60.3752082198161	40.0331598173337	59.4074804253112	37.8434491467779	49.230705884634	48.61968436795	45.1116293603827	76.9455477575824
Tb927_01_v5.1	360985	361385	236.708689647445	275.823958305937	230.746003128742	258.886073763396	225.290028371417	259.348986120195	286.602454361059	264.639538648818	245.04416647376	217.792234809044	251.960131847658	258.006963359692	225.034867001133	275.612907973182	245.055856754409	203.233338010474	251.188487979553	249.175882385744	224.401438356776	198.874646511905
Tb927_01_v5.1	396855	397255	155.260538370905	131.432892884037	155.997297889854	128.597003960903	157.249415776023	137.252872524648	155.762203457097	140.935940350184	117.469626196184	132.490276175502	127.265576800603	142.825283288401	139.045934082001	140.116059360668	136.637204978216	149.972187359453	129.790042786762	165.30692685103	131.864762745734	144.420874252693
Tb927_01_v5.1	474634	475034	188.348849826999	195.298171820647	182.538504822502	235.761173928322	189.001701653873	245.03426935382	270.40318520152	211.711630919054	209.676967188887	199.64288190829	197.96867502316	248.792428953988	243.330384643501	261.75527572872	252.481791807573	213.044602604083	239.440251347992	209.064642782185	237.125231253294	200.058424169714
Tb927_01_v5.1	488567	488967	192.166731918087	206.405176853101	280.036816003661	157.926145215144	294.842654580042	213.457688251524	220.559280095249	221.55868351994	152.836825481056	188.753270167838	168.401924857363	224.220337205446	228.693970529606	224.801589743489	139.607578999481	172.397935001988	189.65010562376	170.168895287825	178.133100551255	222.550199668085
Tb927_01_v5.1	501507	501907	175.62257619004	224.91685190719	172.788673704386	302.315763697561	169.345524681871	266.085323422018	277.879770967461	261.562334711041	209.676967188887	145.194823206029	242.961555710242	234.970627345434	208.568901123001	277.152644889233	225.748425616183	255.092879433836	316.642949212532	264.977279805328	275.296609942848	232.020420930556
Tb927_01_v5.1	557919	558319	212.528769737222	293.410049607322	252.953951786672	301.751741750364	297.110674999889	273.663702886569	377.567581180003	289.257170151033	215.992538489757	145.194823206029	258.387686231527	247.256673219705	303.705592863317	298.708961713952	300.007776147822	318.165294678466	299.859754024589	297.795566753694	303.057612626161	273.45263895387
Tb927_01_v5.1	586463	586863	337.246251379424	282.303044574869	296.286534533854	332.772948846196	257.042314249268	323.344190487515	348.907335743897	283.718203063035	310.726108002809	297.64938757236	321.377719193442	344.009284479589	365.91035284737	327.963963118926	310.404085222251	343.394260776318	324.475106966906	318.458932610073	320.408239303231	287.657970847577
Tb927_01_v5.1	608383	608783	180.713085644823	199.000506831465	202.038167058734	198.535725413324	179.929619974487	234.508742319721	246.104281462213	212.327071706609	171.783539383667	132.490276175502	205.681740283803	196.576733988337	177.466521130975	221.722115911387	160.40019714834	208.839774921108	203.636101613713	188.401276925806	208.207520124843	195.323313538479
Tb927_01_v5.1	624072	624472	129.807991096986	92.5583752704487	177.663589263444	81.2191603963596	128.521157124634	69.8894995064161	84.7346386806608	62.7749603306497	59.366370228179	96.1915703739945	59.1335003315932	75.2520309799101	93.3071399760794	70.8278981383597	77.2297245529046	49.0563229680455	65.4544612329792	66.8520660059313	61.305547592315	85.2319913622452
Tb927_01_v5.1	627062	627462	162.89630255308	103.665380302903	227.496059422703	89.6794896043137	220.753987531724	78.3099211336951	103.426103095512	102.163170734195	75.7868556104412	161.529240816708	113.124957156091	90.6095883227489	111.602657618448	69.2881612223084	123.270521882521	85.498162887165	91.7481336940906	109.394289827888	106.417176952698	144.420874252693
