"","seqnames","start","end","0h_1","0h_2","0h_2re","0h_3","0h_3re","0.5h_1","0.5h_2","0.5h_3","1h_1","1h_2","1h_3","3h_1","3h_2","3h_3","24h_1","24h_2","24h_3","76h_1","76h_2","76h_3"
"74","Tb927_05_v5.1",171976,172376,1300.62516569725,1138.46801582652,652.697027629422,666.673941586785,1267.06740788757,800.782096754237,774.449675588686,1561.37327802802,3425.56587359194,2127.10415996833,3188.06697439894,5067.9939231368,5667.95136560577,4225.03809764476,2411.94370526764,3689.03548719702,929.789013412064,3865.26490725203,3791.69028316243,3715.87806786233
"75","Tb927_05_v5.1",17594,17994,478.507888749673,370.233501081795,248.079036227614,393.687319143465,319.790879198354,207.984414193792,236.758549254787,328.029939767023,1493.00105552569,1009.1040212819,1248.23106134733,1589.50718498382,1825.89266070838,1573.61112820443,1214.88297469761,1637.07957790506,377.621891728726,723.217804973257,680.144565741155,656.996600083973
"76","Tb927_05_v5.1",178710,179110,447.964832020971,497.03847520231,375.9101553318,547.66531072823,484.600363040531,629.426516639109,608.095642296507,728.681892465581,2142.24178525514,1032.69818005288,1268.79923537571,2440.31586177708,2669.31602402157,1602.8661296094,1792.62072183377,1559.99107038385,698.740359658043,1374.72157550379,1357.97571459203,1064.21611437026
"77","Tb927_05_v5.1",19155,19555,1752.40787980931,1267.12415745244,1226.31209174524,948.120893238059,1848.43664217488,577.640923631343,871.022241732087,1301.04182489209,3942.17960600312,3942.0394500437,3590.43187882913,4579.62359963453,4958.08528108187,4298.94546961522,3374.34488815768,4471.13343623043,959.998764750362,2509.99120549542,2380.50598009404,2826.8610468478
"78","Tb927_05_v5.1",241463,241863,1536.061227981,1102.37024947104,674.904976287353,902.435115515107,1157.44642092832,907.721451420681,899.059438354364,2026.03107263234,4004.07220475164,2419.30874167046,4659.9769283049,5895.76626391581,6679.69349122875,6217.45766701514,3380.28563620021,5762.01553490386,1164.75374604327,5726.18332643531,5519.81270019863,4890.18550440882
"79","Tb927_05_v5.1",24613,25013,365.244053380735,316.549643424935,297.911506386873,293.855434489607,349.275144656358,226.088320692442,330.215871329046,476.351169567872,922.073409927035,549.925392892836,887.002504973899,1558.79207029814,1602.68734547148,1153.26295012242,800.515798731069,993.740942409835,290.908716591019,844.767015893132,759.957448455678,819.174139203801
"80","Tb927_05_v5.1",272408,272808,1041.00918350328,820.067204896176,482.616640346735,583.762715348835,814.975337531502,506.067339799471,552.021249051952,1097.33092421126,2770.00957256163,1702.40930209069,2761.27736331005,4060.53816144658,4478.74271885181,3470.56700877962,2046.58770065197,3522.24398910566,741.817227307098,3567.46934049833,3389.15574425439,3397.44187791172
"81","Tb927_05_v5.1",296758,297158,1357.89339706357,983.89552912487,635.905651814889,802.039208914051,1087.13778791308,843.305225971997,803.732969838621,1681.38423160132,3304.30690461524,2016.39310727373,3915.66613065289,5313.71484062222,5989.95247611145,5079.59208605323,2973.34439528683,4873.3952845684,1126.7118369506,4569.0348384781,4536.61052183131,4098.23825133462
"82","Tb927_05_v5.1",379548,379948,1048.64494768545,878.378981316558,506.449560857685,614.21990049747,842.19158256966,775.5208318724,618.687472131589,1363.20134443519,2958.21359732756,1843.97425471657,2909.11111413903,4714.77010425151,5307.52966805111,3624.54070038475,3463.45610879564,3942.7267574032,889.509344961,3592.99467479151,3533.74429989665,3309.84233123385
"83","Tb927_05_v5.1",561596,561996,1376.98280751901,710.848322077046,618.572618716017,561.201837460957,1008.51308002507,260.612049364287,391.897703898056,745.914234517132,2091.71721484818,2500.98082972386,2432.18657885597,2864.18444443944,3055.35144627554,2848.5132946949,2169.85822253449,3470.3844476823,602.516707247168,2507.56022127702,2320.35714094687,2822.12593621656
"84","Tb927_05_v5.1",66721,67121,1729.50058726278,958.904767801849,940.85870289818,834.752481851474,1703.28333530471,893.827755735671,872.891388173572,1582.91370559246,4236.48522862366,3061.79583435714,4004.36638115028,5009.63520523401,5746.62209146795,5138.10208886318,3485.73391395514,4838.35505387694,1069.64897331159,3797.1973491369,3783.59332404646,3863.85027508845
"85","Tb927_05_v5.1",68638,69038,1509.33605334338,1013.51420921141,1155.35498749673,702.207324260193,1924.03732283643,968.348487137091,1221.17567510364,1962.02523072658,3093.36682316618,2490.0912179834,3519.72878060657,4945.13346439409,5208.73387278232,4967.19129118148,2757.99227874507,4074.47802480309,841.95695859516,3715.75937782058,3571.9156785862,3533.57630855975
"86","Tb927_05_v5.1",736402,736802,1271.35473633224,976.490859103234,674.363319003013,805.423340597233,1152.91038008863,818.464982171523,760.742601684462,1557.06519251514,3775.44852366015,2352.15613593768,3533.86940025108,5071.06543460537,5591.11019150782,4662.32338180333,3034.23706272277,4995.33528737469,1046.15250004847,4487.59686716179,4331.87312704188,4035.49803547075
"87","Tb927_05_v5.1",748020,748420,431.420676292924,412.810353706201,244.829092521576,371.126441255588,430.923879770831,435.756819211691,343.92294523327,696.063530725146,1362.90028672777,704.194892549242,1399.92134480663,2065.59146261182,2332.67849940199,2049.38983526428,1244.58671491027,1737.99544229647,467.691705904023,1684.67206334947,1688.79432990151,1381.46852666306
"88","Tb927_05_v5.1",84241,84641,236.708689647445,198.07492307876,255.662238208371,125.212872277721,332.642994910817,167.145369301489,180.061107196404,292.33437408881,567.138302818135,388.396152076129,514.204350709506,737.162752456262,790.36636215032,611.275555672365,732.197196241961,636.330589356933,182.377387708985,618.685483582164,613.05547592315,600.175272509143
"89","Tb927_05_v5.1",88756,89156,511.596200205768,558.127002880806,541.657284339769,335.029036634983,680.406125953944,429.020481909867,495.946855807397,521.89378784697,1952.77464622904,1464.65277909082,1261.08617011506,1844.44263687494,2102.15497710814,1670.61455391566,3072.85192499922,1449.26394139883,426.293157773762,790.069870979188,791.188576474405,767.087922260206
"90","Tb927_05_v5.1",97514,97914,1156.81827359961,976.490859103234,927.317270789685,659.905678220422,1279.16351679342,580.58807120089,703.42211081225,1118.8713517757,2598.22603317796,2090.80545416682,2418.04595921145,3960.71403871812,4046.96850249192,3456.70937653516,1969.35797609907,2664.4591417787,828.530402444806,2509.99120549542,2508.90061750436,2438.58197508646
"91","Tb927_06_v5.1",123950,124350,815.754140129097,712.699489582455,967.941567115168,443.885272443993,1117.3780601777,690.053552355518,763.857845753604,983.474378513513,1619.31248154309,1221.45145022072,1653.16698753106,2787.39665772524,2866.90761455915,1970.86325254566,2377.78440402308,1935.62234339631,660.698450565372,1533.95104180882,1508.34781245998,1773.29893139782
"92","Tb927_06_v5.1",1277010,1277410,1357.89339706357,900.592991381466,721.487502740573,630.576536966181,1330.57197964327,590.271556072261,656.070400961293,1266.57714078899,3488.72158660064,3399.37379831116,3130.21898494412,4406.08320166045,4742.19817290192,3980.2199279926,3337.21521289186,4716.41505107066,780.978016078966,3873.77335201642,3885.38366721861,3853.19627616817
"93","Tb927_06_v5.1",128576,128976,358.880916562255,444.280201298154,473.950123797298,327.696751321423,601.781418065933,624.795284744105,644.232473498553,698.525293875367,1688.78376585267,1079.88649759484,987.272353362252,1881.30077449775,1992.38187125393,1285.68032490283,1774.79847770617,1345.5448585521,488.390979969153,1070.8485482041,1006.33634727008,861.790134884923
"94","Tb927_06_v5.1",1286607,1287007,1380.80068961009,1033.87705177091,768.070029193793,799.219099178066,1342.66808854912,778.046958360584,842.361996295981,1529.9857978627,3983.86237658886,2829.4841172275,3595.57392233622,5095.63752635391,5788.7017820454,4957.95286968518,3249.58917926452,5425.62932026583,1000.83787304102,4746.49668642112,4611.79657076528,4311.31822974023
"95","Tb927_06_v5.1",129372,129772,333.428369288336,361.903247307455,329.86928616292,246.477590925064,449.824049936219,375.129783495282,421.804046961819,586.515070540286,1314.90194484116,816.720880533915,943.564983551944,1669.36648316658,1944.81352538377,1159.42189778663,1403.50172504798,1516.54118432643,408.391082906623,1089.08092984208,1139.35781846095,952.941014536213
"96","Tb927_06_v5.1",134106,134506,590.499096754916,529.433906546967,562.240261144681,386.355033829905,845.971616602737,661.424118822769,731.459307434528,1001.93760214017,1616.78625302275,985.509862510924,1551.61162826594,2397.31470121714,2715.05481812749,1838.44587776525,1841.63189318465,1820.69038672832,619.299902435111,1629.97491843552,1577.75031916826,1582.71072849058
"97","Tb927_06_v5.1",135940,136340,549.775021116646,383.191673619658,560.073632007322,232.37704224514,667.554010241481,444.17724083897,451.087341211753,529.89451808519,1068.59466410722,731.418921900373,934.566407414528,1666.29497169801,1717.9491066184,1211.77295293237,1508.95000280291,1021.773126963,365.314215257568,678.244596932903,732.196445772366,810.887695599138
"98","Tb927_06_v5.1",141763,142163,520.504591751639,433.1731962657,378.618441753499,362.666112047634,649.409846882709,607.954441489547,608.718691110335,995.167753477065,1966.66890309095,1016.36376244221,1469.33893215241,2553.96178611409,2830.31657927441,1953.9261464691,2046.58770065197,2536.91270206178,586.852391738421,2293.63361005804,2356.21510274614,1823.0175930258
"99","Tb927_06_v5.1",144404,144804,836.116177948232,575.713094182191,355.327178526889,360.974046206043,746.934724936108,449.650514896701,456.07173172238,868.386951240655,1937.61727510695,1417.46446154886,2076.10006598963,2830.39781828519,2987.65803099878,2731.493289075,1614.39828055783,2435.99683767037,479.999382375181,2326.45189700641,2335.39435073366,2342.69598480393
"100","Tb927_06_v5.1",145207,145607,325.792605106161,172.158578003035,182.538504822502,117.880586964161,386.319478180517,223.562194204259,201.867815680398,483.736459018536,594.926816541963,393.840957946355,777.734080448128,1015.13454036164,1234.94744085987,1023.92504917411,524.271014753372,913.849216433304,168.95083155863,798.578315743579,815.479453822303,807.336362625711
"101","Tb927_06_v5.1",147657,148057,627.405290302098,410.033602448088,399.74307584275,208.124098515672,703.086330152409,283.34718775794,350.776482185383,612.363583617613,1121.64546303453,809.461139373614,1183.95551750864,1867.4789728892,2005.18873360359,1681.39271232802,944.578938762449,1328.7255478202,264.615044129908,1273.83573044029,1213.38715894978,1363.71186179592
"102","Tb927_06_v5.1",148481,148881,1200.08760396527,496.112891449605,741.528822261144,277.498798020895,1299.57570057203,372.603657007098,469.778805626605,1021.63170734195,2249.60649736993,1793.15606659446,2230.36137120248,3036.18908667923,3415.7731438302,2836.19539936649,2150.55079139627,2843.86512291898,456.50290911206,2523.36161869661,2510.0573259495,3024.55191570189
"103","Tb927_06_v5.1",151242,151642,456.873223566842,526.657155288853,417.076108941623,343.489365842938,610.097492938703,525.013288460849,550.775151424295,793.918615946453,1693.83622289336,891.133227427005,1352.357442366,2397.31470121714,2590.64529815938,1645.97876325884,1673.80576098314,1925.8110788027,586.852391738421,1482.90037322248,1536.10881514329,1306.89053422109
"104","Tb927_06_v5.1",162196,162596,190.894104554391,190.670253057124,119.164602554749,158.490167162341,173.881565521564,258.927965038831,221.182328909078,296.642459601698,649.240729729446,343.022769824244,511.633328955959,847.737165324701,907.457675061478,551.225815946364,766.356497486515,794.712432082337,232.726973272815,722.002312864058,673.204315070327,533.883723671841
"105","Tb927_06_v5.1",169612,170012,148.897401552425,205.479593100396,190.121706803259,143.82559653522,238.14214408388,191.985613101962,251.08867197284,283.718203063035,540.612903354481,310.353934602888,397.222860923094,746.377286861965,805.002776264215,492.715813136415,579.222934146784,437.302079029434,241.678010706385,401.112396035588,447.646168268413,378.808850498867
"106","Tb927_06_v5.1",180310,180710,384.333463836174,387.81959238318,471.783494659939,201.355835149308,531.472785050692,439.124987862602,510.900027339278,609.901820467391,1169.64380492114,693.30528080879,887.002504973899,1887.44379743489,1979.57500890427,1111.69005338904,1474.79070155835,1547.37658733492,387.691808841492,931.066955646243,899.919170317379,827.460582808464
"107","Tb927_06_v5.1",182584,182984,141.261637370249,216.58659813285,197.163251499676,170.334628053476,222.266001144955,245.876311516548,204.360010935711,236.944703208825,539.349789094307,321.24354634334,471.782491775972,876.916524276095,901.969019768768,588.179501931595,597.045178274378,712.017487650489,281.398239317851,536.032020156649,526.302342537799,485.348839701674
"108","Tb927_06_v5.1",189584,189984,1466.06672297772,964.458270318076,751.27865337926,669.49405132277,1450.02105508852,758.679988617842,701.552964370765,1557.06519251514,3449.56504453525,2461.0522533422,3397.60524731306,5356.71600118217,6061.30499491669,4574.5583775884,3023.84075364834,4366.01274415605,921.95685565769,4527.70810676535,4501.90926847717,4414.30688596961
"109","Tb927_06_v5.1",200197,200597,227.800298101573,275.823958305937,228.579373991383,227.300844720368,270.650436768347,281.24208235112,297.194284196141,385.265933009674,851.33901135729,466.438369549369,617.045220851408,1032.02785343877,1108.70836912753,808.361880926931,1143.59399818724,1030.18278232895,347.412140390428,871.507842295504,842.083748060478,755.250145682117
"110","Tb927_06_v5.1",202953,203353,321.974723015073,374.861419845317,267.578698463846,287.087171123243,354.567192302666,401.654111621211,413.081363568221,560.66655746296,968.808637553474,520.88642825163,880.57495059003,1406.75225260403,1534.99393019472,1248.7266389176,873.289962252075,1251.63704029899,427.971477292557,1132.83864577324,1080.36568775891,1023.96767400475
"111","Tb927_06_v5.1",226950,227350,251.980218011796,295.261217112731,388.909930155954,277.498798020895,383.295450954055,254.717754225191,424.919291030961,351.416689694128,568.401417078309,571.704616373741,431.931654595985,1652.47317008945,2050.92752770951,740.613456620674,1722.81693233403,566.250127974011,492.866498685938,841.120539565535,864.0612085181,883.098132725485
"112","Tb927_06_v5.1",306023,306423,786.483710764091,833.025377434039,556.282031016943,690.362863369057,766.59090190811,955.296833614808,756.381259987663,1218.57275935967,1501.84285534691,727.789051320222,2001.54043513675,3824.03177836686,4407.39020004658,3144.14278257675,1503.00925476037,2224.35384429395,896.222623036177,2891.65572778383,2821.21189769163,2406.61997832562
"113","Tb927_06_v5.1",316424,316824,216.34665182831,293.410049607322,189.580049518919,150.029837954387,315.254838358661,298.503946687042,282.864161478088,396.343867185671,583.558788200397,460.993563679143,507.776796325638,889.202570150366,945.878262110452,714.437929047802,1064.8790866237,826.949444318481,233.845852952011,838.689555347138,846.71058184103,735.125925499365
"114","Tb927_06_v5.1",332375,332775,246.889708557012,289.707714596505,272.453614022904,211.508230198853,334.155008524048,382.287141878469,363.860507275779,449.271774915434,712.396442738147,515.441622381404,491.065154927579,1035.09936490733,1095.90150677787,668.245821566263,1456.96845743076,818.53978895253,372.027493332745,790.069870979188,809.695911596613,670.018154319872
"115","Tb927_06_v5.1",334246,334646,259.615982193972,175.860913013853,232.370974981761,112.240367492191,311.474804325583,247.13937476064,189.40683940383,281.256439912813,631.55713008701,477.327981289821,496.207198434674,860.023211198972,973.321538574005,725.216087460161,845.071409050052,646.141853950542,189.65010562376,771.837489341206,650.070146167567,709.082817027567
"116","Tb927_06_v5.1",35915,36315,230.345552828965,341.540404747956,172.788673704386,197.40768151893,273.674463994809,326.712359138427,318.377943866306,358.186538357237,695.975957355885,388.396152076129,655.610547154621,1024.34907476735,1024.54898797264,820.679776255341,393.574557817687,483.555183542162,258.461205894328,447.30109618514,440.705917597585,415.505957890945
"117","Tb927_06_v5.1",473990,474390,925.200093406948,781.192687282587,567.115176703739,653.701436801256,935.936426589981,678.264962077327,626.16405789753,1225.95804881034,3272.72904811089,1838.52944884635,2645.58138440041,4449.0843622204,4910.51693521171,3647.63675412552,2585.71058551167,3777.3368685395,830.2087219636,2996.18804917492,2923.00224086377,2725.05616827623
"118","Tb927_06_v5.1",480981,481381,549.775021116646,660.866799431004,391.618216577653,500.287467163687,610.097492938703,509.856529531746,513.392222594592,817.305365873558,1426.05599973647,853.019586335422,1420.48951883501,2802.75421506808,2797.38464751815,1796.87298103186,1149.53474622977,1515.13957509878,563.915358314898,1798.92832161415,1840.32313621459,1669.12649751063
"119","Tb927_06_v5.1",482418,482818,309.248449378113,278.600709564051,144.080837634379,264.526293235366,279.722518447733,191.143570939234,160.123545153896,397.574748760782,930.915209748253,537.220845862309,955.134581442908,1680.11677330656,1641.10793252046,1144.02452862611,839.130661007521,911.045997977987,327.272306164896,1117.03724835365,1031.78393306311,1002.65967616419
"120","Tb927_06_v5.1",684337,684737,1473.7024871599,1112.55167075079,801.111123538519,1115.63541155555,1379.71242207328,1080.3400947799,1044.85286079021,2027.26195420745,4260.48439956697,2205.14637744157,4446.58212276046,6447.10257252373,7204.77484756472,5994.1958141877,2882.74798763823,5401.80196339564,1347.69057359185,5353.0272489113,5319.70213918975,4543.33865067079
"121","Tb927_06_v5.1",693005,693405,1292.98940151507,1042.20730554525,704.1544696417,1009.03526353533,1188.44269999956,911.510641152957,901.551633609678,1669.07541585022,4418.37368208872,2753.25683504433,3859.10365207485,5505.68430740771,6246.08972310461,5102.688139794,3017.90000560581,5827.8911686038,1192.72573802318,4412.23635639146,4321.46275103564,3739.55362101851
"122","Tb927_06_v5.1",77055,77455,633.768427120578,333.210150973615,352.61889210519,266.782381024153,685.698173600253,359.973024566179,380.059776435317,836.99947107533,1666.04770916953,1079.88649759484,1731.58315101426,2317.45540303437,2619.91812638717,2274.19142500777,1835.69114514212,2435.99683767037,403.915564189838,2358.05469184558,2271.77538625107,2092.91889900624
"123","Tb927_06_v5.1",79103,79503,954.470522771955,695.11339828107,762.653456350395,401.583626404223,1173.32256386725,560.379059295421,651.709059264494,1212.41835148412,1981.82627421304,1219.63651493065,2171.22787087089,3002.40246052498,3340.76152149649,2692.99986617372,1629.25015066416,2199.1248781961,508.530814194685,2042.0267434539,1977.97144118601,2207.74533181371
"124","Tb927_06_v5.1",81264,81664,828.480413766057,555.350251622692,442.534001305592,429.78472376407,793.051140139653,463.123189500348,540.806370403041,1059.78903617038,1994.45741681478,1261.38002660238,2249.64403435409,3117.58414059628,3364.54569443157,2962.4538264827,1655.98351685555,2857.88121519556,584.05519254043,2681.37559289244,2623.41475357303,2345.06354011955
"125","Tb927_06_v5.1",84359,84759,705.035559487551,631.24811934446,409.492906960866,480.546699011794,732.570595610413,711.946648586444,707.160403695221,1267.8080223641,2398.65398007046,1304.93847356419,1925.6952934071,3234.30157640185,3584.09190613999,2449.72143343761,2193.62121470462,3142.40788841023,824.614323567619,2761.59807209956,2725.20509674517,2214.84799776057
"126","Tb927_06_v5.1",89896,90296,237.981317011141,163.828324228694,178.205246547784,73.3228531356024,244.190198536804,141.884104419652,142.055129552873,193.863848079948,425.669505678645,433.769534328013,362.514067250202,668.053744413487,702.547877466951,454.222390235133,399.515305860218,482.153574314504,153.286516049883,398.68141181719,403.691247353169,473.511063123584
"127","Tb927_07_v5.1",1020283,1020683,1529.69809116252,1074.60273688991,956.566764144033,830.240306273898,1694.21125362532,813.83375027652,925.227488535156,1855.5539744795,4001.5459762313,2938.38023463202,4165.055240747,5817.44272146734,6083.25961608753,5746.29817070344,3383.25601022147,5522.34035697426,995.802914484641,4967.71625029529,4935.67493540393,4809.68862367781
"128","Tb927_07_v5.1",1235115,1235515,1258.62846269528,872.825478800332,653.238684913762,739.996794722388,1128.71816227693,815.517834601976,767.596138636574,1486.28950194627,3550.61418534917,2326.74704187662,3409.17484520403,5384.35960439928,5914.94085377774,4397.4886322425,3564.44882551867,5134.09460091287,960.55820458996,3674.43264610782,3576.54251236675,3351.27454925717
"129","Tb927_07_v5.1",1308619,1309019,1173.36242932766,777.490352271769,533.532425074673,566.842056932927,1059.92154287492,422.705165689408,484.108928344658,949.625135197966,2667.69731748753,2381.19510057888,2486.17803568046,3536.84545605577,3959.15001780855,3079.47383210259,2805.51826308532,3567.09548439073,748.530505382275,2977.95566753694,3014.38220802968,3300.37210997138
"130","Tb927_07_v5.1",1318616,1319016,1280.26312787812,1131.98892955759,745.320423251523,798.091055283673,1208.85488377817,838.673994076993,757.62735761532,1559.52695566536,4053.33366089843,2809.51982903667,3366.75298627049,5402.78867321069,5847.24743850098,4682.33996171199,3200.57800791364,5396.195526485,1081.95664978275,4356.32371936832,4453.32751378137,3937.2444898726
"131","Tb927_07_v5.1",1790376,1790776,708.853441578638,490.559388933378,442.534001305592,391.431231354678,732.570595610413,375.550804576646,411.835265940565,658.521642684267,1515.73711220882,1335.79237349547,1347.21539885891,1965.76733988337,2171.67794414914,1809.19087636027,1427.2647172181,1831.90326054958,464.335066866434,1707.76641342424,1846.10667844028,1937.84402583327
"132","Tb927_07_v5.1",1887857,1888257,1035.91867404849,854.313803746242,605.031186607523,601.811417659137,1111.33000572478,752.364672397383,697.191622673966,1433.97703500406,3261.36101976932,1949.24050154094,2672.57711281266,5143.24595411671,5611.23526091442,3821.62702563932,2808.48863710659,3656.79847496087,788.250733993741,3945.48738645914,3914.30137834706,3676.81340515463
"133","Tb927_07_v5.1",1903315,1903715,1371.89229806422,988.523447888392,695.487953092264,648.625239276483,1351.7401702285,742.260166444648,766.973089822746,1622.91735678356,2890.00542727816,1985.53920734245,3154.64369160282,5625.47325468185,6024.71395963195,4271.2302051263,2622.84026077749,4010.0040003308,936.502291487241,4244.49844532204,4110.94181402052,3947.89848879288
"134","Tb927_07_v5.1",1929304,1929704,876.840253586502,904.295326392284,700.904525935662,699.387214524208,968.444719274447,603.744230675908,672.892718934659,860.386221002435,2288.76303943532,1749.59761963265,1587.6059328156,3334.1256991303,3441.38686852952,1992.41956937038,1859.45413731224,1812.28073136237,787.691294154143,2138.0506200806,2204.68629643306,2233.78844028551
"135","Tb927_07_v5.1",1948631,1949031,800.482611764746,663.643550689117,4098.72067059904,556.689661883382,3560.79205915897,669.844540450048,1054.19859299763,572.975373214068,867.759496739552,1098.0358504956,597.762557699801,1177.92464819574,1044.67405737924,723.676350544109,665.363780763486,511.587368095331,431.887556169743,598.022117725785,614.212184368288,585.969940615436
"136","Tb927_07_v5.1",2142401,2142801,1084.27851386894,760.829844723089,576.865007821855,482.802786800582,1044.045399936,613.848736628643,511.523076153107,1068.40520719616,2185.18767010106,1834.8995782662,2279.21078451989,3868.56869466109,3979.27508721515,2793.08276571705,2082.23218890716,2614.00120958299,693.70540110166,2847.89801185267,2784.19722744721,2819.75838090094
"137","Tb927_07_v5.1",2153887,2154287,1397.34484533814,1354.12903020666,815.194212931353,877.618149838441,1237.58314242956,1011.29263743621,940.803708880866,1627.84088308401,3786.81655200171,2978.30881101368,3188.06697439894,6066.23515042132,6282.68075838935,4300.48520653127,2873.83686557443,3337.23157105475,1151.32718989292,2745.79667467998,2610.69096067651,2453.97108463798
"138","Tb927_07_v5.1",2199324,2199724,951.925268044563,616.438779301189,764.278428203415,499.159423269293,921.572297264287,654.687781520946,854.822972572549,928.700148421083,1813.83207760989,1297.67873240389,1968.11715234064,2501.74609114844,2768.11181929036,2546.72485914885,1425.77953020747,2054.75912774728,571.188076229673,1182.67382225038,1120.85048333874,1250.06920664626
"139","Tb927_07_v5.1",2201125,2201525,2211.82635810354,1639.20882603965,1719.76187777877,1244.79643746365,2066.16660248014,1539.25307346661,1981.9182767881,1919.55981638526,4065.96480350017,3005.53284036481,4464.57927503529,5439.6468108335,5781.38357498845,5687.78816789349,3135.2297794458,4785.09390322592,1371.18704685498,3295.19910803781,3214.49276903855,3309.84233123385
"140","Tb927_07_v5.1",227322,227722,1312.07881197051,919.104666435556,646.738797501685,817.267801488369,1096.20986959247,876.565891399749,845.477240365123,1693.07760656488,3900.49683541737,2170.66260693014,3645.7088465304,5797.47789692164,6185.71451488479,4990.28734492225,2989.68145240379,5327.51667432974,1028.25042518133,4463.28702497781,4514.63306137369,3904.09871545395
"141","Tb927_07_v5.1",236574,236974,1364.25653388205,1012.58862545871,709.029385200758,1009.03526353533,1192.22273403263,932.561695221155,968.217856689315,1755.85256689553,4120.27871668765,2430.19835341092,4039.07517482317,5762.15551503312,6229.62375722648,5387.53946926349,3322.36334278553,5731.18013189537,1188.80965914599,5171.91892464068,5113.80803595518,4194.12424161715
"142","Tb927_07_v5.1",25244,25644,808.118375946922,728.434413378431,592.573069067708,612.527834655879,878.479909287203,565.010291190424,604.980398227365,997.014075839731,3361.14704632307,2363.04574767813,2473.32292691273,3761.06579326122,4078.07088248394,3318.13305409054,3200.57800791364,4176.79549842216,775.383617682985,1999.48451963194,2011.51598609501,1908.24958438804
"143","Tb927_07_v5.1",27821,28221,1334.98610451704,1249.53806615106,739.903850408125,791.886813864506,1260.26334662803,726.682386434182,844.854191551294,1432.13071264139,3556.92975665004,2620.76655886883,3560.86512866333,4957.41951026836,5227.02939042468,4409.80652757091,2787.69601895773,4748.6520633068,981.816918494688,3250.22589999746,3110.38900897613,3105.0487964329
"144","Tb927_07_v5.1",352643,353043,1053.73545714024,845.057966219197,537.324026065051,744.508970299963,914.012229198132,787.730443231955,692.830280977168,1505.98360714804,3025.15865311678,1892.97750754861,3145.64511546541,5210.8192064252,5812.48595498048,4097.2399336125,3824.35655237941,4717.81666029832,987.41131689067,4160.62948978732,4149.11319271007,3584.47874784553
"145","Tb927_07_v5.1",36028,36428,1168.27191987287,987.597864135688,830.902274177206,602.375439606334,1288.99160527942,568.378459841336,695.94552504631,1171.18381871791,3172.94302155714,2504.61070030401,3081.36957162672,4157.29077270646,4557.413444714,3673.81228169839,2307.98061452334,3827.79480073521,766.432580249415,2830.88112232389,2808.48810479511,2977.20080938954
"146","Tb927_07_v5.1",711377,711777,553.592903207734,626.620200580938,402.993019548789,579.250539771259,668.310017048096,537.222899820403,601.242105344395,771.147306806903,1513.21088368848,969.175444900246,1703.30191172524,2712.14462674533,2974.85116864912,2235.69800210648,1446.57214835633,1823.49360518363,695.943160460053,1880.36629293047,1843.79326155,1632.42939011856
"147","Tb927_07_v5.1",895089,895489,1286.62626469659,919.104666435556,522.699279387878,745.637014194357,1013.80512767138,728.787491841002,671.023572493174,1547.21813991425,3570.82401351196,2426.56848283077,3373.18054065436,5086.42299194821,5483.16663741784,4440.60126589194,3607.51924882702,5002.34333351298,952.166606995988,4375.7715931155,4276.35112167526,4022.47648123485
"148","Tb927_08_v5.1",1037330,1037730,264.706491648755,263.791369520779,146.247466771738,269.038468812941,241.922178116958,277.031871537481,201.244766866569,394.497544823005,663.134986591361,408.360440266958,893.430059357767,1348.39353470125,1401.43665140543,1171.73979311504,632.689666529565,1035.78921923959,296.503114987,1152.28651952042,1109.28339888736,931.633016695652
"149","Tb927_08_v5.1",1039748,1040148,276.160137922019,223.991268154486,186.330105812881,199.663769307717,257.042314249268,225.246278529715,233.020256371817,366.802709383012,626.504673046314,437.399404908163,646.611971017204,754.056065533385,870.866639776741,714.437929047802,620.808170444502,776.491512122777,220.419296801657,667.305167950114,720.629361320986,612.013049087233
"150","Tb927_08_v5.1",1041361,1041761,155.260538370905,160.125989217876,90.4567664847415,147.773750165599,150.445354516483,149.462483884203,128.348055648648,260.33145313593,613.873530444574,352.097446274621,440.930230733402,711.054904973436,775.729948036425,583.560291183441,638.630414572096,741.451281431316,186.293466586172,392.603951271196,395.594288237202,330.2739665287
"151","Tb927_08_v5.1",1166261,1166661,230.345552828965,304.517054639776,247.537378943275,321.492509902257,314.498831552045,364.604256461183,332.708066584359,414.191650024777,1269.42983147489,653.376704427132,753.309373789427,1297.71359546988,1421.56172081203,939.239518791291,1488.15738465405,919.455653343938,358.600937182391,554.26440179463,580.667639459285,503.105504568808
"152","Tb927_08_v5.1",1169240,1169640,1294.26202887877,706.220403313524,639.697252805268,381.278836305133,1180.8826319334,325.028274812971,407.473924243766,887.465615654872,2172.55652749932,2865.782823029,2230.36137120248,3309.55360738176,3554.8190779122,2796.16223954915,2339.16954174663,2712.11385551909,453.70570991407,2241.3674493625,2306.47663960521,2739.26150016994
"153","Tb927_08_v5.1",1172497,1172897,484.871025568153,699.741317044592,346.660661977452,544.281179045049,483.0883494273,541.433110634043,507.784783270136,560.051116675405,881.653753601466,584.409163404268,979.55928810161,2002.62547750618,2056.41618300222,1391.92217211037,938.638190719917,1013.36347159705,601.397827567972,1301.79204895186,1141.67123535122,1027.51900697818
